Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
87	:	1790025294.727	 11142.385	0	34593	0	0	./bin/champsim_goldencove_1c_ddr5 --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5/ramulator/654.roms_s-1007B.yaml --json results/1c/ddr5/champsim/654.roms_s-1007B.json traces/654.roms_s-1007B.champsimtrace.xz
109	:	1790027997.117	  8470.656	0	35130	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/602.gcc_s-2375B.yaml --json results/1c/ddr5_llc/champsim/602.gcc_s-2375B.json traces/602.gcc_s-2375B.champsimtrace.xz
89	:	1790025554.363	 11278.958	0	34603	0	0	./bin/champsim_goldencove_1c_ddr5 --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5/ramulator/654.roms_s-1070B.yaml --json results/1c/ddr5/champsim/654.roms_s-1070B.json traces/654.roms_s-1070B.champsimtrace.xz
92	:	1790025924.387	 10992.313	0	34543	0	0	./bin/champsim_goldencove_1c_ddr5 --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5/ramulator/654.roms_s-293B.yaml --json results/1c/ddr5/champsim/654.roms_s-293B.json traces/654.roms_s-293B.champsimtrace.xz
85	:	1790025026.910	 12415.576	0	34423	0	0	./bin/champsim_goldencove_1c_ddr5 --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5/ramulator/649.fotonik3d_s-7084B.yaml --json results/1c/ddr5/champsim/649.fotonik3d_s-7084B.json traces/649.fotonik3d_s-7084B.champsimtrace.xz
21	:	1790009759.617	 27960.186	0	34694	0	0	./bin/champsim_goldencove_1c_ddr5 --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5/ramulator/605.mcf_s-1554B.yaml --json results/1c/ddr5/champsim/605.mcf_s-1554B.json traces/605.mcf_s-1554B.champsimtrace.xz
82	:	1790023857.203	 14308.983	0	34679	0	0	./bin/champsim_goldencove_1c_ddr5 --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5/ramulator/649.fotonik3d_s-10881B.yaml --json results/1c/ddr5/champsim/649.fotonik3d_s-10881B.json traces/649.fotonik3d_s-10881B.champsimtrace.xz
83	:	1790024102.379	 14375.682	0	34691	0	0	./bin/champsim_goldencove_1c_ddr5 --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5/ramulator/649.fotonik3d_s-1176B.yaml --json results/1c/ddr5/champsim/649.fotonik3d_s-1176B.json traces/649.fotonik3d_s-1176B.champsimtrace.xz
94	:	1790025973.501	 12509.710	0	34609	0	0	./bin/champsim_goldencove_1c_ddr5 --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5/ramulator/654.roms_s-523B.yaml --json results/1c/ddr5/champsim/654.roms_s-523B.json traces/654.roms_s-523B.champsimtrace.xz
90	:	1790025749.973	 13105.603	0	34637	0	0	./bin/champsim_goldencove_1c_ddr5 --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5/ramulator/654.roms_s-1390B.yaml --json results/1c/ddr5/champsim/654.roms_s-1390B.json traces/654.roms_s-1390B.champsimtrace.xz
86	:	1790025100.622	 13955.763	0	34665	0	0	./bin/champsim_goldencove_1c_ddr5 --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5/ramulator/649.fotonik3d_s-8225B.yaml --json results/1c/ddr5/champsim/649.fotonik3d_s-8225B.json traces/649.fotonik3d_s-8225B.champsimtrace.xz
114	:	1790028940.724	 10173.868	0	35016	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/603.bwaves_s-2931B.yaml --json results/1c/ddr5_llc/champsim/603.bwaves_s-2931B.json traces/603.bwaves_s-2931B.champsimtrace.xz
107	:	1790027730.449	 12233.908	0	35387	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/602.gcc_s-1850B.yaml --json results/1c/ddr5_llc/champsim/602.gcc_s-1850B.json traces/602.gcc_s-1850B.champsimtrace.xz
130	:	1790034506.604	  5743.168	0	34829	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/607.cactuBSSN_s-4248B.yaml --json results/1c/ddr5_llc/champsim/607.cactuBSSN_s-4248B.json traces/607.cactuBSSN_s-4248B.champsimtrace.xz
112	:	1790028242.285	 12031.406	0	35388	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/603.bwaves_s-1740B.yaml --json results/1c/ddr5_llc/champsim/603.bwaves_s-1740B.json traces/603.bwaves_s-1740B.champsimtrace.xz
113	:	1790028250.709	 12069.917	0	35369	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/603.bwaves_s-2609B.yaml --json results/1c/ddr5_llc/champsim/603.bwaves_s-2609B.json traces/603.bwaves_s-2609B.champsimtrace.xz
117	:	1790029586.791	 11617.197	0	35370	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/603.bwaves_s-891B.yaml --json results/1c/ddr5_llc/champsim/603.bwaves_s-891B.json traces/603.bwaves_s-891B.champsimtrace.xz
127	:	1790033622.942	 10618.889	0	35018	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/607.cactuBSSN_s-2421B.yaml --json results/1c/ddr5_llc/champsim/607.cactuBSSN_s-2421B.json traces/607.cactuBSSN_s-2421B.champsimtrace.xz
138	:	1790036105.835	  8305.134	0	35035	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/621.wrf_s-6673B.yaml --json results/1c/ddr5_llc/champsim/621.wrf_s-6673B.json traces/621.wrf_s-6673B.champsimtrace.xz
139	:	1790036133.048	  8300.690	0	35016	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/621.wrf_s-8065B.yaml --json results/1c/ddr5_llc/champsim/621.wrf_s-8065B.json traces/621.wrf_s-8065B.champsimtrace.xz
137	:	1790036038.872	  8562.730	0	34990	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/621.wrf_s-575B.yaml --json results/1c/ddr5_llc/champsim/621.wrf_s-575B.json traces/621.wrf_s-575B.champsimtrace.xz
140	:	1790036437.119	  8312.041	0	35045	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/621.wrf_s-8100B.yaml --json results/1c/ddr5_llc/champsim/621.wrf_s-8100B.json traces/621.wrf_s-8100B.champsimtrace.xz
128	:	1790033892.698	 11174.006	0	35093	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/607.cactuBSSN_s-3477B.yaml --json results/1c/ddr5_llc/champsim/607.cactuBSSN_s-3477B.json traces/607.cactuBSSN_s-3477B.champsimtrace.xz
124	:	1790031896.297	 13219.927	0	35382	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/605.mcf_s-665B.yaml --json results/1c/ddr5_llc/champsim/605.mcf_s-665B.json traces/605.mcf_s-665B.champsimtrace.xz
121	:	1790030819.525	 14310.219	0	35504	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/605.mcf_s-1644B.yaml --json results/1c/ddr5_llc/champsim/605.mcf_s-1644B.json traces/605.mcf_s-1644B.champsimtrace.xz
147	:	1790038478.075	  6864.128	0	34940	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/625.x264_s-12B.yaml --json results/1c/ddr5_llc/champsim/625.x264_s-12B.json traces/625.x264_s-12B.champsimtrace.xz
148	:	1790038483.217	  6873.072	0	34953	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/625.x264_s-18B.yaml --json results/1c/ddr5_llc/champsim/625.x264_s-18B.json traces/625.x264_s-18B.champsimtrace.xz
142	:	1790036833.328	  8553.954	0	34971	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/623.xalancbmk_s-165B.yaml --json results/1c/ddr5_llc/champsim/623.xalancbmk_s-165B.json traces/623.xalancbmk_s-165B.champsimtrace.xz
143	:	1790036916.708	  8500.789	0	34980	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/623.xalancbmk_s-202B.yaml --json results/1c/ddr5_llc/champsim/623.xalancbmk_s-202B.json traces/623.xalancbmk_s-202B.champsimtrace.xz
156	:	1790041203.996	  4371.378	0	34636	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/638.imagick_s-10316B.yaml --json results/1c/ddr5_llc/champsim/638.imagick_s-10316B.json traces/638.imagick_s-10316B.champsimtrace.xz
129	:	1790034468.794	 11112.287	0	35037	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/607.cactuBSSN_s-4004B.yaml --json results/1c/ddr5_llc/champsim/607.cactuBSSN_s-4004B.json traces/607.cactuBSSN_s-4004B.champsimtrace.xz
149	:	1790038855.584	  6838.669	0	34959	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/625.x264_s-20B.yaml --json results/1c/ddr5_llc/champsim/625.x264_s-20B.json traces/625.x264_s-20B.champsimtrace.xz
150	:	1790039056.394	  6823.073	0	34940	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/625.x264_s-33B.yaml --json results/1c/ddr5_llc/champsim/625.x264_s-33B.json traces/625.x264_s-33B.champsimtrace.xz
151	:	1790039114.599	  6766.128	0	34938	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/625.x264_s-39B.yaml --json results/1c/ddr5_llc/champsim/625.x264_s-39B.json traces/625.x264_s-39B.champsimtrace.xz
118	:	1790029631.214	 16255.759	0	35403	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/605.mcf_s-1152B.yaml --json results/1c/ddr5_llc/champsim/605.mcf_s-1152B.json traces/605.mcf_s-1152B.champsimtrace.xz
144	:	1790037442.493	  9179.253	0	35104	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/623.xalancbmk_s-325B.yaml --json results/1c/ddr5_llc/champsim/623.xalancbmk_s-325B.json traces/623.xalancbmk_s-325B.champsimtrace.xz
153	:	1790040249.779	  6405.227	0	34923	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/627.cam4_s-573B.yaml --json results/1c/ddr5_llc/champsim/627.cam4_s-573B.json traces/627.cam4_s-573B.champsimtrace.xz
145	:	1790037719.814	  9431.313	0	35088	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/623.xalancbmk_s-592B.yaml --json results/1c/ddr5_llc/champsim/623.xalancbmk_s-592B.json traces/623.xalancbmk_s-592B.champsimtrace.xz
131	:	1790034684.106	 12803.952	0	35378	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/619.lbm_s-2676B.yaml --json results/1c/ddr5_llc/champsim/619.lbm_s-2676B.json traces/619.lbm_s-2676B.champsimtrace.xz
154	:	1790040273.697	  7324.743	0	34974	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/628.pop2_s-17B.yaml --json results/1c/ddr5_llc/champsim/628.pop2_s-17B.json traces/628.pop2_s-17B.champsimtrace.xz
119	:	1790029832.396	 17772.603	0	35438	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/605.mcf_s-1536B.yaml --json results/1c/ddr5_llc/champsim/605.mcf_s-1536B.json traces/605.mcf_s-1536B.champsimtrace.xz
120	:	1790030015.511	 17989.465	0	35422	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/605.mcf_s-1554B.yaml --json results/1c/ddr5_llc/champsim/605.mcf_s-1554B.json traces/605.mcf_s-1554B.champsimtrace.xz
152	:	1790039964.364	  8063.717	0	35003	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/627.cam4_s-490B.yaml --json results/1c/ddr5_llc/champsim/627.cam4_s-490B.json traces/627.cam4_s-490B.champsimtrace.xz
146	:	1790038166.193	  9914.041	0	35271	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/623.xalancbmk_s-700B.yaml --json results/1c/ddr5_llc/champsim/623.xalancbmk_s-700B.json traces/623.xalancbmk_s-700B.champsimtrace.xz
136	:	1790035805.921	 12330.582	0	35396	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/620.omnetpp_s-874B.yaml --json results/1c/ddr5_llc/champsim/620.omnetpp_s-874B.json traces/620.omnetpp_s-874B.champsimtrace.xz
141	:	1790036467.779	 11691.191	0	35385	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/623.xalancbmk_s-10B.yaml --json results/1c/ddr5_llc/champsim/623.xalancbmk_s-10B.json traces/623.xalancbmk_s-10B.champsimtrace.xz
126	:	1790033296.442	 15002.134	0	35401	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/605.mcf_s-994B.yaml --json results/1c/ddr5_llc/champsim/605.mcf_s-994B.json traces/605.mcf_s-994B.champsimtrace.xz
132	:	1790034848.031	 13459.244	0	35371	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/619.lbm_s-2677B.yaml --json results/1c/ddr5_llc/champsim/619.lbm_s-2677B.json traces/619.lbm_s-2677B.champsimtrace.xz
135	:	1790035737.656	 12585.687	0	35383	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/620.omnetpp_s-141B.yaml --json results/1c/ddr5_llc/champsim/620.omnetpp_s-141B.json traces/620.omnetpp_s-141B.champsimtrace.xz
122	:	1790031158.912	 17257.197	0	35447	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/605.mcf_s-472B.yaml --json results/1c/ddr5_llc/champsim/605.mcf_s-472B.json traces/605.mcf_s-472B.champsimtrace.xz
134	:	1790035584.359	 12899.023	0	35375	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/619.lbm_s-4268B.yaml --json results/1c/ddr5_llc/champsim/619.lbm_s-4268B.json traces/619.lbm_s-4268B.champsimtrace.xz
155	:	1790040320.633	  8509.762	0	34988	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/631.deepsjeng_s-928B.yaml --json results/1c/ddr5_llc/champsim/631.deepsjeng_s-928B.json traces/631.deepsjeng_s-928B.champsimtrace.xz
133	:	1790034964.328	 14192.254	0	35355	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/619.lbm_s-3766B.yaml --json results/1c/ddr5_llc/champsim/619.lbm_s-3766B.json traces/619.lbm_s-3766B.champsimtrace.xz
123	:	1790031222.378	 19597.161	0	35465	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/605.mcf_s-484B.yaml --json results/1c/ddr5_llc/champsim/605.mcf_s-484B.json traces/605.mcf_s-484B.champsimtrace.xz
157	:	1790044241.841	  6914.034	0	34997	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/638.imagick_s-4128B.yaml --json results/1c/ddr5_llc/champsim/638.imagick_s-4128B.json traces/638.imagick_s-4128B.champsimtrace.xz
158	:	1790044410.976	  7371.440	0	34923	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/638.imagick_s-824B.yaml --json results/1c/ddr5_llc/champsim/638.imagick_s-824B.json traces/638.imagick_s-824B.champsimtrace.xz
166	:	1790045356.299	  6780.345	0	34925	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/644.nab_s-12459B.yaml --json results/1c/ddr5_llc/champsim/644.nab_s-12459B.json traces/644.nab_s-12459B.champsimtrace.xz
159	:	1790044433.747	  7774.250	0	35000	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/641.leela_s-1052B.yaml --json results/1c/ddr5_llc/champsim/641.leela_s-1052B.json traces/641.leela_s-1052B.champsimtrace.xz
161	:	1790044749.166	  7674.499	0	34928	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/641.leela_s-149B.yaml --json results/1c/ddr5_llc/champsim/641.leela_s-149B.json traces/641.leela_s-149B.champsimtrace.xz
160	:	1790044601.610	  7847.678	0	35040	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/641.leela_s-1083B.yaml --json results/1c/ddr5_llc/champsim/641.leela_s-1083B.json traces/641.leela_s-1083B.champsimtrace.xz
164	:	1790045129.752	  7572.069	0	35004	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/641.leela_s-800B.yaml --json results/1c/ddr5_llc/champsim/641.leela_s-800B.json traces/641.leela_s-800B.champsimtrace.xz
163	:	1790045116.230	  7813.881	0	35011	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/641.leela_s-602B.yaml --json results/1c/ddr5_llc/champsim/641.leela_s-602B.json traces/641.leela_s-602B.champsimtrace.xz
162	:	1790045066.709	  7900.577	0	35017	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/641.leela_s-334B.yaml --json results/1c/ddr5_llc/champsim/641.leela_s-334B.json traces/641.leela_s-334B.champsimtrace.xz
165	:	1790045342.237	  7691.819	0	35004	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/641.leela_s-862B.yaml --json results/1c/ddr5_llc/champsim/641.leela_s-862B.json traces/641.leela_s-862B.champsimtrace.xz
171	:	1790045694.261	  7481.899	0	34980	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/648.exchange2_s-1227B.yaml --json results/1c/ddr5_llc/champsim/648.exchange2_s-1227B.json traces/648.exchange2_s-1227B.champsimtrace.xz
108	:	1790027755.241	 25492.693	0	35435	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/602.gcc_s-2226B.yaml --json results/1c/ddr5_llc/champsim/602.gcc_s-2226B.json traces/602.gcc_s-2226B.champsimtrace.xz
173	:	1790045880.734	  7565.342	0	34173	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/648.exchange2_s-1511B.yaml --json results/1c/ddr5_llc/champsim/648.exchange2_s-1511B.json traces/648.exchange2_s-1511B.champsimtrace.xz
172	:	1790045879.476	  7609.017	0	34975	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/648.exchange2_s-1247B.yaml --json results/1c/ddr5_llc/champsim/648.exchange2_s-1247B.json traces/648.exchange2_s-1247B.champsimtrace.xz
168	:	1790045417.503	  8220.289	0	35310	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/644.nab_s-5853B.yaml --json results/1c/ddr5_llc/champsim/644.nab_s-5853B.json traces/644.nab_s-5853B.champsimtrace.xz
170	:	1790045581.088	  8281.934	0	34912	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/644.nab_s-9322B.yaml --json results/1c/ddr5_llc/champsim/644.nab_s-9322B.json traces/644.nab_s-9322B.champsimtrace.xz
169	:	1790045575.382	  8304.572	0	34851	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/644.nab_s-7928B.yaml --json results/1c/ddr5_llc/champsim/644.nab_s-7928B.json traces/644.nab_s-7928B.champsimtrace.xz
187	:	1790048307.281	  5653.622	0	34903	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/654.roms_s-1021B.yaml --json results/1c/ddr5_llc/champsim/654.roms_s-1021B.json traces/654.roms_s-1021B.champsimtrace.xz
174	:	1790045886.981	  8108.062	0	34190	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/648.exchange2_s-1699B.yaml --json results/1c/ddr5_llc/champsim/648.exchange2_s-1699B.json traces/648.exchange2_s-1699B.champsimtrace.xz
167	:	1790045387.292	  8761.378	0	34988	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/644.nab_s-12521B.yaml --json results/1c/ddr5_llc/champsim/644.nab_s-12521B.json traces/644.nab_s-12521B.champsimtrace.xz
178	:	1790047488.063	  6916.604	0	34151	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/648.exchange2_s-387B.yaml --json results/1c/ddr5_llc/champsim/648.exchange2_s-387B.json traces/648.exchange2_s-387B.champsimtrace.xz
175	:	1790046621.753	  8061.059	0	34998	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/648.exchange2_s-1712B.yaml --json results/1c/ddr5_llc/champsim/648.exchange2_s-1712B.json traces/648.exchange2_s-1712B.champsimtrace.xz
176	:	1790046655.016	  8123.319	0	34975	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/648.exchange2_s-210B.yaml --json results/1c/ddr5_llc/champsim/648.exchange2_s-210B.json traces/648.exchange2_s-210B.champsimtrace.xz
177	:	1790047151.132	  7773.068	0	34961	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/648.exchange2_s-353B.yaml --json results/1c/ddr5_llc/champsim/648.exchange2_s-353B.json traces/648.exchange2_s-353B.champsimtrace.xz
180	:	1790047605.009	  7691.529	0	34961	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/648.exchange2_s-72B.yaml --json results/1c/ddr5_llc/champsim/648.exchange2_s-72B.json traces/648.exchange2_s-72B.champsimtrace.xz
179	:	1790047598.446	  7855.339	0	34957	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/648.exchange2_s-584B.yaml --json results/1c/ddr5_llc/champsim/648.exchange2_s-584B.json traces/648.exchange2_s-584B.champsimtrace.xz
183	:	1790048080.242	  7480.244	0	34975	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/649.fotonik3d_s-1B.yaml --json results/1c/ddr5_llc/champsim/649.fotonik3d_s-1B.json traces/649.fotonik3d_s-1B.champsimtrace.xz
26	:	1790009759.627	 47047.801	0	35135	0	0	./bin/champsim_goldencove_1c_ddr5 --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5/ramulator/605.mcf_s-782B.yaml --json results/1c/ddr5/champsim/605.mcf_s-782B.json traces/605.mcf_s-782B.champsimtrace.xz
198	:	1790052423.671	  4947.302	0	34876	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/657.xz_s-56B.yaml --json results/1c/ddr5_llc/champsim/657.xz_s-56B.json traces/657.xz_s-56B.champsimtrace.xz
190	:	1790048483.388	  9417.846	0	35160	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/654.roms_s-1613B.yaml --json results/1c/ddr5_llc/champsim/654.roms_s-1613B.json traces/654.roms_s-1613B.champsimtrace.xz
197	:	1790052208.006	  6113.407	0	34951	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/657.xz_s-4994B.yaml --json results/1c/ddr5_llc/champsim/657.xz_s-4994B.json traces/657.xz_s-4994B.champsimtrace.xz
192	:	1790049156.592	  9247.953	0	35126	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/654.roms_s-294B.yaml --json results/1c/ddr5_llc/champsim/654.roms_s-294B.json traces/654.roms_s-294B.champsimtrace.xz
195	:	1790051782.425	  6983.684	0	34983	0	0	./bin/champsim_goldencove_1c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/1c/ddr5_llc/ramulator/657.xz_s-2302B.yaml --json results/1c/ddr5_llc/champsim/657.xz_s-2302B.json traces/657.xz_s-2302B.champsimtrace.xz
