Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
260	:	1790070164.860	  7313.656	0	34219	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/641.leela_s-149B.yaml --json results/1c/hbm1/champsim/641.leela_s-149B.json traces/641.leela_s-149B.champsimtrace.xz
221	:	1790056807.435	 20721.628	0	34718	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/605.mcf_s-472B.yaml --json results/1c/hbm1/champsim/605.mcf_s-472B.json traces/605.mcf_s-472B.champsimtrace.xz
258	:	1790070011.988	  7549.046	0	34276	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/641.leela_s-1052B.yaml --json results/1c/hbm1/champsim/641.leela_s-1052B.json traces/641.leela_s-1052B.champsimtrace.xz
259	:	1790070115.009	  7501.348	0	34349	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/641.leela_s-1083B.yaml --json results/1c/hbm1/champsim/641.leela_s-1083B.json traces/641.leela_s-1083B.champsimtrace.xz
254	:	1790069412.259	  8299.247	0	34280	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/631.deepsjeng_s-928B.yaml --json results/1c/hbm1/champsim/631.deepsjeng_s-928B.json traces/631.deepsjeng_s-928B.champsimtrace.xz
234	:	1790060352.203	 17396.240	0	34686	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/620.omnetpp_s-141B.yaml --json results/1c/hbm1/champsim/620.omnetpp_s-141B.json traces/620.omnetpp_s-141B.champsimtrace.xz
261	:	1790070215.495	  7650.708	0	34279	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/641.leela_s-334B.yaml --json results/1c/hbm1/champsim/641.leela_s-334B.json traces/641.leela_s-334B.champsimtrace.xz
265	:	1790071191.308	  6681.892	0	34193	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/644.nab_s-12459B.yaml --json results/1c/hbm1/champsim/644.nab_s-12459B.json traces/644.nab_s-12459B.champsimtrace.xz
264	:	1790070881.618	  7254.805	0	34265	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/641.leela_s-862B.yaml --json results/1c/hbm1/champsim/641.leela_s-862B.json traces/641.leela_s-862B.champsimtrace.xz
262	:	1790070700.820	  7503.877	0	34261	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/641.leela_s-602B.yaml --json results/1c/hbm1/champsim/641.leela_s-602B.json traces/641.leela_s-602B.champsimtrace.xz
263	:	1790070855.605	  7371.808	0	34285	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/641.leela_s-800B.yaml --json results/1c/hbm1/champsim/641.leela_s-800B.json traces/641.leela_s-800B.champsimtrace.xz
217	:	1790054924.211	 24566.329	0	34687	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/605.mcf_s-1152B.yaml --json results/1c/hbm1/champsim/605.mcf_s-1152B.json traces/605.mcf_s-1152B.champsimtrace.xz
267	:	1790071903.273	  7911.737	0	34639	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/644.nab_s-5853B.yaml --json results/1c/hbm1/champsim/644.nab_s-5853B.json traces/644.nab_s-5853B.champsimtrace.xz
270	:	1790072584.252	  7262.103	0	34247	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/648.exchange2_s-1227B.yaml --json results/1c/hbm1/champsim/648.exchange2_s-1227B.json traces/648.exchange2_s-1227B.champsimtrace.xz
268	:	1790072346.233	  8006.886	0	34205	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/644.nab_s-7928B.yaml --json results/1c/hbm1/champsim/644.nab_s-7928B.json traces/644.nab_s-7928B.champsimtrace.xz
271	:	1790073044.915	  7323.485	0	34242	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/648.exchange2_s-1247B.yaml --json results/1c/hbm1/champsim/648.exchange2_s-1247B.json traces/648.exchange2_s-1247B.champsimtrace.xz
269	:	1790072516.456	  8029.557	0	34222	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/644.nab_s-9322B.yaml --json results/1c/hbm1/champsim/644.nab_s-9322B.json traces/644.nab_s-9322B.champsimtrace.xz
266	:	1790071778.493	  8854.720	0	34255	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/644.nab_s-12521B.yaml --json results/1c/hbm1/champsim/644.nab_s-12521B.json traces/644.nab_s-12521B.champsimtrace.xz
272	:	1790073314.337	  7335.509	0	33440	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/648.exchange2_s-1511B.yaml --json results/1c/hbm1/champsim/648.exchange2_s-1511B.json traces/648.exchange2_s-1511B.champsimtrace.xz
277	:	1790074801.440	  6754.570	0	33419	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/648.exchange2_s-387B.yaml --json results/1c/hbm1/champsim/648.exchange2_s-387B.json traces/648.exchange2_s-387B.champsimtrace.xz
240	:	1790061606.124	 19994.398	0	34687	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/623.xalancbmk_s-10B.yaml --json results/1c/hbm1/champsim/623.xalancbmk_s-10B.json traces/623.xalancbmk_s-10B.champsimtrace.xz
273	:	1790073747.695	  7929.106	0	33458	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/648.exchange2_s-1699B.yaml --json results/1c/hbm1/champsim/648.exchange2_s-1699B.json traces/648.exchange2_s-1699B.champsimtrace.xz
274	:	1790074131.508	  7814.546	0	34266	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/648.exchange2_s-1712B.yaml --json results/1c/hbm1/champsim/648.exchange2_s-1712B.json traces/648.exchange2_s-1712B.champsimtrace.xz
276	:	1790074774.158	  7515.394	0	34226	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/648.exchange2_s-353B.yaml --json results/1c/hbm1/champsim/648.exchange2_s-353B.json traces/648.exchange2_s-353B.champsimtrace.xz
286	:	1790077139.551	  5236.825	0	34172	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/654.roms_s-1021B.yaml --json results/1c/hbm1/champsim/654.roms_s-1021B.json traces/654.roms_s-1021B.champsimtrace.xz
103	:	1790027195.313	 55259.891	0	244746	0	0	./bin/champsim_goldencove_8c_ddr5_llc --warmup-instructions 200000000 --ramulator-stats results/8c/ddr5_llc/ramulator/random.yaml --json results/8c/ddr5_llc/champsim/random.json traces/657.xz_s-3167B.champsimtrace.xz traces/605.mcf_s-1152B.champsimtrace.xz traces/605.mcf_s-665B.champsimtrace.xz traces/605.mcf_s-472B.champsimtrace.xz traces/641.leela_s-800B.champsimtrace.xz traces/607.cactuBSSN_s-4004B.champsimtrace.xz traces/648.exchange2_s-1227B.champsimtrace.xz traces/600.perlbench_s-1273B.champsimtrace.xz
275	:	1790074554.531	  7922.406	0	34243	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/648.exchange2_s-210B.yaml --json results/1c/hbm1/champsim/648.exchange2_s-210B.json traces/648.exchange2_s-210B.champsimtrace.xz
278	:	1790074888.491	  7632.837	0	34223	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/648.exchange2_s-584B.yaml --json results/1c/hbm1/champsim/648.exchange2_s-584B.json traces/648.exchange2_s-584B.champsimtrace.xz
279	:	1790075158.373	  7577.767	0	34229	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/648.exchange2_s-72B.yaml --json results/1c/hbm1/champsim/648.exchange2_s-72B.json traces/648.exchange2_s-72B.champsimtrace.xz
297	:	1790078227.422	  4776.052	0	34144	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/657.xz_s-56B.yaml --json results/1c/hbm1/champsim/657.xz_s-56B.json traces/657.xz_s-56B.champsimtrace.xz
282	:	1790076079.168	  7266.174	0	34243	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/649.fotonik3d_s-1B.yaml --json results/1c/hbm1/champsim/649.fotonik3d_s-1B.json traces/649.fotonik3d_s-1B.champsimtrace.xz
296	:	1790078204.702	  5945.124	0	34231	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/657.xz_s-4994B.yaml --json results/1c/hbm1/champsim/657.xz_s-4994B.json traces/657.xz_s-4994B.champsimtrace.xz
218	:	1790055296.547	 28973.705	0	34690	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/605.mcf_s-1536B.yaml --json results/1c/hbm1/champsim/605.mcf_s-1536B.json traces/605.mcf_s-1536B.champsimtrace.xz
295	:	1790078136.432	  7258.779	0	34290	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/657.xz_s-3167B.yaml --json results/1c/hbm1/champsim/657.xz_s-3167B.json traces/657.xz_s-3167B.champsimtrace.xz
294	:	1790077873.207	  7860.813	0	34438	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/657.xz_s-2302B.yaml --json results/1c/hbm1/champsim/657.xz_s-2302B.json traces/657.xz_s-2302B.champsimtrace.xz
293	:	1790077866.209	  8431.540	0	34337	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/654.roms_s-842B.yaml --json results/1c/hbm1/champsim/654.roms_s-842B.json traces/654.roms_s-842B.champsimtrace.xz
291	:	1790077711.514	  9009.519	0	34394	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/654.roms_s-294B.yaml --json results/1c/hbm1/champsim/654.roms_s-294B.json traces/654.roms_s-294B.champsimtrace.xz
289	:	1790077561.041	 10083.196	0	34554	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/654.roms_s-1613B.yaml --json results/1c/hbm1/champsim/654.roms_s-1613B.json traces/654.roms_s-1613B.champsimtrace.xz
285	:	1790076906.274	 11302.814	0	34577	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/654.roms_s-1007B.yaml --json results/1c/hbm1/champsim/654.roms_s-1007B.json traces/654.roms_s-1007B.champsimtrace.xz
309	:	1790081946.062	  6299.868	0	34899	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/603.bwaves_s-1080B.yaml --json results/1c/hbm1_llc/champsim/603.bwaves_s-1080B.json traces/603.bwaves_s-1080B.champsimtrace.xz
314	:	1790082521.335	  5767.342	0	34908	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/603.bwaves_s-5359B.yaml --json results/1c/hbm1_llc/champsim/603.bwaves_s-5359B.json traces/603.bwaves_s-5359B.champsimtrace.xz
281	:	1790076042.411	 12283.358	0	34696	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/649.fotonik3d_s-1176B.yaml --json results/1c/hbm1/champsim/649.fotonik3d_s-1176B.json traces/649.fotonik3d_s-1176B.champsimtrace.xz
313	:	1790082476.944	  5915.161	0	34883	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/603.bwaves_s-3699B.yaml --json results/1c/hbm1_llc/champsim/603.bwaves_s-3699B.json traces/603.bwaves_s-3699B.champsimtrace.xz
287	:	1790077478.523	 11248.816	0	34599	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/654.roms_s-1070B.yaml --json results/1c/hbm1/champsim/654.roms_s-1070B.json traces/654.roms_s-1070B.champsimtrace.xz
302	:	1790080368.406	  8372.138	0	34991	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/600.perlbench_s-1273B.yaml --json results/1c/hbm1_llc/champsim/600.perlbench_s-1273B.json traces/600.perlbench_s-1273B.champsimtrace.xz
290	:	1790077616.366	 11152.669	0	34552	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/654.roms_s-293B.yaml --json results/1c/hbm1/champsim/654.roms_s-293B.json traces/654.roms_s-293B.champsimtrace.xz
284	:	1790076612.859	 12265.298	0	34657	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/649.fotonik3d_s-8225B.yaml --json results/1c/hbm1/champsim/649.fotonik3d_s-8225B.json traces/649.fotonik3d_s-8225B.champsimtrace.xz
283	:	1790076230.721	 12666.256	0	34429	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/649.fotonik3d_s-7084B.yaml --json results/1c/hbm1/champsim/649.fotonik3d_s-7084B.json traces/649.fotonik3d_s-7084B.champsimtrace.xz
303	:	1790080546.023	  8490.595	0	35040	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/600.perlbench_s-210B.yaml --json results/1c/hbm1_llc/champsim/600.perlbench_s-210B.json traces/600.perlbench_s-210B.champsimtrace.xz
304	:	1790080633.219	  8564.866	0	34996	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/600.perlbench_s-570B.yaml --json results/1c/hbm1_llc/champsim/600.perlbench_s-570B.json traces/600.perlbench_s-570B.champsimtrace.xz
308	:	1790081676.807	  7790.153	0	34954	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/602.gcc_s-734B.yaml --json results/1c/hbm1_llc/champsim/602.gcc_s-734B.json traces/602.gcc_s-734B.champsimtrace.xz
292	:	1790077748.449	 11973.798	0	34614	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/654.roms_s-523B.yaml --json results/1c/hbm1/champsim/654.roms_s-523B.json traces/654.roms_s-523B.champsimtrace.xz
307	:	1790081600.530	  8395.536	0	35152	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/602.gcc_s-2375B.yaml --json results/1c/hbm1_llc/champsim/602.gcc_s-2375B.json traces/602.gcc_s-2375B.champsimtrace.xz
288	:	1790077529.074	 12630.757	0	34632	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/654.roms_s-1390B.yaml --json results/1c/hbm1/champsim/654.roms_s-1390B.json traces/654.roms_s-1390B.champsimtrace.xz
219	:	1790055453.794	 34812.223	0	34694	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/605.mcf_s-1554B.yaml --json results/1c/hbm1/champsim/605.mcf_s-1554B.json traces/605.mcf_s-1554B.champsimtrace.xz
280	:	1790076034.637	 14646.936	0	34668	0	0	./bin/champsim_goldencove_1c_hbm1 --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1/ramulator/649.fotonik3d_s-10881B.yaml --json results/1c/hbm1/champsim/649.fotonik3d_s-10881B.json traces/649.fotonik3d_s-10881B.champsimtrace.xz
312	:	1790082455.232	 10109.485	0	35005	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/603.bwaves_s-2931B.yaml --json results/1c/hbm1_llc/champsim/603.bwaves_s-2931B.json traces/603.bwaves_s-2931B.champsimtrace.xz
305	:	1790080649.851	 12320.230	0	35383	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/602.gcc_s-1850B.yaml --json results/1c/hbm1_llc/champsim/602.gcc_s-1850B.json traces/602.gcc_s-1850B.champsimtrace.xz
328	:	1790088325.780	  5738.190	0	34937	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/607.cactuBSSN_s-4248B.yaml --json results/1c/hbm1_llc/champsim/607.cactuBSSN_s-4248B.json traces/607.cactuBSSN_s-4248B.champsimtrace.xz
315	:	1790082736.146	 11972.321	0	35374	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/603.bwaves_s-891B.yaml --json results/1c/hbm1_llc/champsim/603.bwaves_s-891B.json traces/603.bwaves_s-891B.champsimtrace.xz
310	:	1790082289.560	 12879.263	0	35364	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/603.bwaves_s-1740B.yaml --json results/1c/hbm1_llc/champsim/603.bwaves_s-1740B.json traces/603.bwaves_s-1740B.champsimtrace.xz
311	:	1790082376.383	 12919.151	0	35351	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/603.bwaves_s-2609B.yaml --json results/1c/hbm1_llc/champsim/603.bwaves_s-2609B.json traces/603.bwaves_s-2609B.champsimtrace.xz
319	:	1790084270.260	 12730.967	0	35474	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/605.mcf_s-1644B.yaml --json results/1c/hbm1_llc/champsim/605.mcf_s-1644B.json traces/605.mcf_s-1644B.champsimtrace.xz
335	:	1790089036.626	  8478.700	0	34984	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/621.wrf_s-575B.yaml --json results/1c/hbm1_llc/champsim/621.wrf_s-575B.json traces/621.wrf_s-575B.champsimtrace.xz
336	:	1790089198.091	  8355.145	0	35032	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/621.wrf_s-6673B.yaml --json results/1c/hbm1_llc/champsim/621.wrf_s-6673B.json traces/621.wrf_s-6673B.champsimtrace.xz
337	:	1790089466.975	  8297.401	0	35023	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/621.wrf_s-8065B.yaml --json results/1c/hbm1_llc/champsim/621.wrf_s-8065B.json traces/621.wrf_s-8065B.champsimtrace.xz
338	:	1790089722.257	  8151.378	0	35043	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/621.wrf_s-8100B.yaml --json results/1c/hbm1_llc/champsim/621.wrf_s-8100B.json traces/621.wrf_s-8100B.champsimtrace.xz
35	:	1790172338.384	  4420.945	0	34635	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/638.imagick_s-10316B.yaml --json results/1c/hbm1_llc/champsim/638.imagick_s-10316B.json traces/638.imagick_s-10316B.champsimtrace.xz
32	:	1790172338.377	  6409.404	0	34919	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/627.cam4_s-573B.yaml --json results/1c/hbm1_llc/champsim/627.cam4_s-573B.json traces/627.cam4_s-573B.champsimtrace.xz
30	:	1790172338.372	  6747.196	0	34941	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/625.x264_s-39B.yaml --json results/1c/hbm1_llc/champsim/625.x264_s-39B.json traces/625.x264_s-39B.champsimtrace.xz
45	:	1790172338.413	  6758.235	0	34920	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/644.nab_s-12459B.yaml --json results/1c/hbm1_llc/champsim/644.nab_s-12459B.json traces/644.nab_s-12459B.champsimtrace.xz
28	:	1790172338.367	  6771.279	0	34957	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/625.x264_s-20B.yaml --json results/1c/hbm1_llc/champsim/625.x264_s-20B.json traces/625.x264_s-20B.champsimtrace.xz
27	:	1790172338.365	  6850.595	0	34949	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/625.x264_s-18B.yaml --json results/1c/hbm1_llc/champsim/625.x264_s-18B.json traces/625.x264_s-18B.champsimtrace.xz
26	:	1790172338.363	  6865.932	0	34956	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/625.x264_s-12B.yaml --json results/1c/hbm1_llc/champsim/625.x264_s-12B.json traces/625.x264_s-12B.champsimtrace.xz
36	:	1790172338.387	  6940.544	0	34993	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/638.imagick_s-4128B.yaml --json results/1c/hbm1_llc/champsim/638.imagick_s-4128B.json traces/638.imagick_s-4128B.champsimtrace.xz
29	:	1790172338.369	  6973.309	0	34943	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/625.x264_s-33B.yaml --json results/1c/hbm1_llc/champsim/625.x264_s-33B.json traces/625.x264_s-33B.champsimtrace.xz
33	:	1790172338.379	  7024.443	0	34960	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/628.pop2_s-17B.yaml --json results/1c/hbm1_llc/champsim/628.pop2_s-17B.json traces/628.pop2_s-17B.champsimtrace.xz
37	:	1790172338.390	  7459.347	0	34921	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/638.imagick_s-824B.yaml --json results/1c/hbm1_llc/champsim/638.imagick_s-824B.json traces/638.imagick_s-824B.champsimtrace.xz
44	:	1790172338.410	  7616.547	0	34999	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/641.leela_s-862B.yaml --json results/1c/hbm1_llc/champsim/641.leela_s-862B.json traces/641.leela_s-862B.champsimtrace.xz
43	:	1790172338.407	  7644.197	0	35005	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/641.leela_s-800B.yaml --json results/1c/hbm1_llc/champsim/641.leela_s-800B.json traces/641.leela_s-800B.champsimtrace.xz
42	:	1790172338.404	  7653.362	0	35011	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/641.leela_s-602B.yaml --json results/1c/hbm1_llc/champsim/641.leela_s-602B.json traces/641.leela_s-602B.champsimtrace.xz
40	:	1790172338.398	  7660.733	0	34927	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/641.leela_s-149B.yaml --json results/1c/hbm1_llc/champsim/641.leela_s-149B.json traces/641.leela_s-149B.champsimtrace.xz
38	:	1790172338.393	  7708.319	0	35003	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/641.leela_s-1052B.yaml --json results/1c/hbm1_llc/champsim/641.leela_s-1052B.json traces/641.leela_s-1052B.champsimtrace.xz
31	:	1790172338.374	  7755.701	0	34981	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/627.cam4_s-490B.yaml --json results/1c/hbm1_llc/champsim/627.cam4_s-490B.json traces/627.cam4_s-490B.champsimtrace.xz
39	:	1790172338.396	  7797.481	0	35047	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/641.leela_s-1083B.yaml --json results/1c/hbm1_llc/champsim/641.leela_s-1083B.json traces/641.leela_s-1083B.champsimtrace.xz
41	:	1790172338.401	  7924.796	0	35014	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/641.leela_s-334B.yaml --json results/1c/hbm1_llc/champsim/641.leela_s-334B.json traces/641.leela_s-334B.champsimtrace.xz
47	:	1790172338.419	  8226.296	0	35313	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/644.nab_s-5853B.yaml --json results/1c/hbm1_llc/champsim/644.nab_s-5853B.json traces/644.nab_s-5853B.champsimtrace.xz
34	:	1790172338.382	  8251.702	0	35001	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/631.deepsjeng_s-928B.yaml --json results/1c/hbm1_llc/champsim/631.deepsjeng_s-928B.json traces/631.deepsjeng_s-928B.champsimtrace.xz
48	:	1790172338.422	  8252.483	0	34852	0	0	./bin/champsim_goldencove_1c_hbm1_llc --warmup-instructions 200000000 --ramulator-stats results/1c/hbm1_llc/ramulator/644.nab_s-7928B.yaml --json results/1c/hbm1_llc/champsim/644.nab_s-7928B.json traces/644.nab_s-7928B.champsimtrace.xz
